interactor_A	interactor_B
EBI-6768690	Q22910
EBI-6768707	Q22909
Q18533	EBI-6768724
EBI-6768741	Q18605
Q7JNQ1	EBI-6768758
EBI-6768792	Q19291
EBI-6768809	G5EDS1
O17706	EBI-6768775
EBI-6768843	P29506
EBI-6768826	P53547
O62259	EBI-6768877
EBI-6768860	P20271
P34450	EBI-6768894
G5EBS8	EBI-6768911
G5EG35	EBI-6768928
Q95QD7	EBI-6768949
G5EGE2	EBI-6768986
P34520	EBI-6768966
Q09604	EBI-6769020
EBI-6769003	Q09602
EBI-6769054	Q22292
Q22227	EBI-6769037
EBI-6769088	P56407
EBI-6769071	Q9U1X3
G5EEA1	EBI-6769122
P91544	EBI-6769105
EBI-6769161	Q18533
EBI-6769139	Q94398
Q22292	EBI-6769195
EBI-6769178	Q19291
EBI-6769229	Q27355
EBI-6769207	H2KYW5
O16537	EBI-6769265
Q95QD7	EBI-6769247
P41829	EBI-6769297
Q18533	EBI-6769281
Q95QD7	EBI-6769329
EBI-6769318	Q09565
EBI-6769361	Q95QB3
P41933	EBI-6769345
Q27521	EBI-6769379
EBI-6769420	G5EEL3
EBI-6769407	Q965W2
EBI-6769461	P34766
EBI-6769438	O45291
P34684	EBI-6769490
EBI-6769473	H2KY91
EBI-6769524	EBI-322394
EBI-6769507	P17486
EBI-6769558	Q18605
Q18533	EBI-6769541
O62159	EBI-6769592
EBI-6769575	Q19291
Q20257	EBI-6769626
P53547	EBI-6769609
EBI-6769660	O62259
P20271	EBI-6769643
Q95QD7	EBI-6769694
EBI-6769677	G5EBS8
Q09604	EBI-6769728
EBI-6769711	Q09602
EBI-6769762	P41935
EBI-6769745	Q22289
O18251	EBI-6769779
P91544	EBI-6769813
EBI-6769796	Q9XW88
EBI-6769847	P17486
P41934	EBI-6769830
EBI-6769881	G5EEJ1
O16537	EBI-6769864
EBI-6769920	Q18605
Q18533	EBI-6769898
Q19291	EBI-6769949
EBI-6769937	O44719
Q20257	EBI-6769983
EBI-6769966	P53547
G5EGE2	EBI-6770000
Q09604	EBI-6770034
G5ED85	EBI-6770017
Q22292	EBI-6770068
Q22227	EBI-6770051
EBI-6770102	Q95QB3
Q22289	EBI-6770085
Q9XWN9	EBI-6770141
Q22811	EBI-6770119
P91544	EBI-6770153
EBI-6770187	H2KY91
EBI-6770170	Q9GYG1
EBI-6770224	Q86PJ4
Q17589	EBI-6770208
EBI-6770251	P10038
P34684	EBI-6770240
EBI-322394	EBI-6770288
EBI-6770272	O16537
EBI-6770304	P13528
Q18533	EBI-6770331
G5EDL0	EBI-6770320
EBI-6770363	O44719
EBI-6770347	Q18605
EBI-6770400	Q09534
EBI-6770384	P09088
EBI-6770432	G5EDS1
O62159	EBI-6770416
Q19720	EBI-6770459
EBI-6770448	P53547
EBI-6770491	Q20257
G5EFY7	EBI-6770480
P20271	EBI-6770512
EBI-6770544	G5EBR5
Q95QD7	EBI-6770528
EBI-6770576	Q09604
G5ED85	EBI-6770560
G5EGQ5	EBI-6770612
H2L008	EBI-6770587
EBI-6770623	Q22227
P34807	EBI-6770660
Q22289	EBI-6770644
EBI-6770692	G5EC77
Q22812	EBI-6770676
EBI-6770719	Q9N352
Q95Y07	EBI-6770708
Q9NA51	EBI-6770740
Q9GYG1	EBI-6770767
P91544	EBI-6770756
EBI-6770804	EBI-322394
Q5H9N3	EBI-6770788
G5EEJ1	EBI-6770821
EBI-6770850	Q09534
Q18533	EBI-6770838
EBI-6770889	G5EFY7
EBI-6770872	Q19291
EBI-6770906	Q95QD7
EBI-6770940	Q22227
EBI-6770923	Q09604
EBI-6770974	Q9XWN9
Q22289	EBI-6770957
EBI-6771003	P17486
EBI-6770991	P91544
EBI-6771020	EBI-322394
EBI-6771054	Q18605
Q18533	EBI-6771037
EBI-6771088	P53547
EBI-6771071	Q19291
Q20257	EBI-6771122
EBI-6771105	G5EFY7
Q09565	EBI-6771139
G5ED85	EBI-6771173
EBI-6771156	Q95QD7
EBI-6771195	Q09602
EBI-6771229	Q22227
Q09604	EBI-6771212
P41933	EBI-6771246
P56407	EBI-6771275
EBI-6771258	Q9XWN9
Q9GYG1	EBI-6771309
EBI-6771292	P91544
Q17589	EBI-6771326
O16537	EBI-6771358
EBI-6771342	Q86PJ4
Q18533	EBI-6771374
EBI-6771406	Q09534
Q18605	EBI-6771390
EBI-6771422	P53547
EBI-6771438	Q19720
Q09604	EBI-6771470
EBI-6771454	G5EFY7
EBI-6771502	Q22812
Q22227	EBI-6771486
P90971	EBI-6771518
EBI-6771550	P91544
EBI-6771534	Q9N352
EBI-6771582	Q18248
EBI-6771566	Q9GYG1
Q95QD7	EBI-6771603
EBI-6771630	Q22227
Q95QD7	EBI-6771614
EBI-6771646	P91544
EBI-322394	EBI-6771684
P52906	EBI-6771662
Q93352	EBI-6771718
EBI-6771696	Q09262
EBI-6771730	Q18605
G5EDS1	EBI-6771752
EBI-6771764	Q19807
EBI-6771781	P20271
EBI-6771803	G5EBS8
Q22227	EBI-6771832
Q09604	EBI-6771820
O01996	EBI-6771854
EBI-322394	EBI-6771883
EBI-6771871	Q9GYG1
EBI-6771899	Q18605
G5EC89	EBI-6771915
EBI-6771931	G5EDS1
EBI-6771952	P29506
EBI-6771979	Q20257
G5EFY7	EBI-6771963
EBI-6771995	G5EDE1
G5EBS8	EBI-6772011
EBI-6772027	Q09604
EBI-6772043	Q22292
Q22289	EBI-6772059
P91544	EBI-6772075
Q94398	EBI-6772091
EBI-6772107	Q9N4L2
EBI-6772123	G5EDS1
EBI-6772139	H2KY91
EBI-6772160	Q86PJ4
EBI-6772171	O16537
EBI-6772187	EBI-322394
Q18248	EBI-6772208
EBI-6772224	G5EEJ1
EBI-6772256	Q18605
Q18533	EBI-6772235
Q18694	EBI-6772267
EBI-6772288	Q19291
O62159	EBI-6772299
G5EDS1	EBI-6772320
Q17381	EBI-6772331
Q20257	EBI-6772352
EBI-6772363	G5EDE1
EBI-6772379	G5EBS8
EBI-6772395	Q95QD7
EBI-6772416	G5ED85
Q09604	EBI-6772427
Q22227	EBI-6772443
EBI-6772464	Q9N352
O18251	EBI-6772480
P91544	EBI-6772491
P41934	EBI-6772507
Q8MXK0	EBI-6772528
Q9XVJ1	EBI-6772545
Q22292	EBI-6772579
EBI-6772562	O45756
Q22289	EBI-6772591
H2KY91	EBI-6772608
Q17589	EBI-6772630
O16537	EBI-6772647
EBI-322394	EBI-6772659
EBI-6772693	Q18533
EBI-6772676	Q18248
EBI-6772715	Q18605
EBI-6772727	Q09534
O62159	EBI-6772761
EBI-6772744	Q19291
G5EDS1	EBI-6772778
EBI-6772795	G5EFY7
EBI-6772812	Q20257
EBI-6772829	P20271
Q95QD7	EBI-6772846
G5ED85	EBI-6772863
Q09604	EBI-6772880
EBI-6772901	G5EGQ7
EBI-6772918	Q22227
P91544	EBI-6772935
EBI-6772952	P20154
EBI-6772969	Q9GYG1
EBI-6773007	G5EFY7
G5EG62	Q18688
G5EG62	P09446
P09446	G5EG62
Q18688	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	G5EG62
G5EG62	Q18688
G5EG62	P09446
Q18688	G5EG62
P02566	G5EG62
G5EG62	P02566
O45879	Q53U87
O45879	Q53U87
A5A8Q6	Q17865
Q09989	C7IVR4-3
Q17865	Q17865
P39055	P55853
P39055	Q95XU3
F5GUF6	G5ED33
G5ED33	Q8MNT0
P39055	P39055
Q17865	G5EGG0
P39055	G8JYB2
Q8MQ13	G5ED33
Q9XUW7	G5ED33
G5ED33	Q20759
G5ED33	Q20712
Q20476	G5ED33
G5ED33	Q20769
Q21882	G5ED33
G5ED33	Q9NET8
G5ED33	O16638
G5ED33	O02174
Q9XTW8	G5ED33
G5ED33	Q22387
G5ED33	P45972
Q22227	G5ED33
G5ED33	A0PD34
G5ED33	G5ECG0
G5ED33	G5ED33
G5ED33	Q95XU3
Q4VNJ8	G5ED33
Q94398	G5ED33
O16299	O16299
O16299	P55853
Q11088	Q1XFY2
G5ED33	Q9N4V4
Q1XFY2	Q22752
Q18060	Q95QA6
Q17956	Q95QA6
Q9U3Q7	Q95QA6
Q9U1N6	Q1XFY2
Q1XFY2	Q9XWP7
A5PEW5	Q1XFY2
Q38G52	Q1XFY2
Q95QA6	Q9XUJ5
Q95QA6	Q94075
Q95QA6	P91485
Q95QA6	Q22159
Q95QA6	Q21648
Q8MQ13	Q95QA6
Q20027	Q95QA6
P90754	Q95QA6
Q95QA6	Q19065
Q22463	Q22387
Q22387	Q22387
Q22387	Q21036
Q95QA6	H2KZH8
Q9NA26	Q95QA6
Q95QA6	Q86FN8
Q11181	G5EC72
Q22387	Q23600
G5EEG1	G5EC72
G5EC72	Q17865
Q22227	G5EC72
G5EC72	Q20712
G5EC72	Q20398
E3W743	G5EC72
G5EC72	Q8MNT0
Q95ZV9	G5EC72
G5EC72	Q4VNJ8
G5ED33	G5EC72
O18218	G5EC72
G5EC72	O02174
G5EC72	Q23158
G5EC72	G5EC72
G5EC72	P45972
G5EC72	Q9N312
Q9U2T9	Q22866
Q9U2T9	Q22257
P90901	Q9U2T9
Q9U2T9	Q17828
G5EC72	Q09651
Q9N4P3	G5EC72
Q8MQ70	Q9U2T9
G5EC78	Q9U2T9
Q9XZI6	Q9U2T9
Q9U2T9	Q17935
Q9U2T9	D9N122
Q9U2T9	Q45EJ8
Q9U2T9	G5EFY6
Q9U2T9	Q8MQ42
Q9U2T9	A5JYR4
P34552	Q9U2T9
Q9BI71	Q9U2T9
D9N122	Q9U2T9
Q9U2T9	Q09442
Q9U2T9	P39055
Q9U2T9	Q9U1W1
Q9U2T9	G5ED84
Q9U2T9	Q6BER5
Q9U2T9	P34397
Q7JP65	Q9U2T9
Q9U2T9	P46582
Q93203	Q9U2T9
Q20010	Q9U2T9
Q8MQ54	Q9U2T9
Q9U2T9	G5ECW9
Q9U2T9	E3W743
O16299	Q9U2T9
Q9U2T9	P92160
G5ECL2	Q9U2T9
Q9U2T9	O01900
O76337	Q9U2T9
Q20877	Q9U2T9
Q9U2T9	Q6A573
Q9XWN1	Q9U2T9
Q9U2T9	Q9U304
Q9U2T9	Q09345
Q9XTY6	Q9U2T9
Q4VNJ8	Q9U2T9
Q9U2T9	A5PEX6
Q9U1W1	Q9U2T9
Q9U2T9	Q9N4A9
Q9U2T9	G5ED33
P34258	P39055
P34258	G5EDW5
P34258	O16299
P34258	P34552
O45603	P34258
P34258	E3W743
P34258	Q20330
P34258	Q20745
Q19246	P34258
P34258	Q21648
P34258	Q21648
P34258	Q23356
P34258	Q19749
Q10929	P34400
P34258	Q02328
Q10929	P34258
Q09442	Q10929
Q10929	G5ECQ3
Q10929	Q19905
Q10929	F5GUF6
Q10929	O16299
Q10929	P92160
Q966J6	Q10929
Q10929	B6VQ68
G5ECL2	Q10929
Q9N4A9	G5EBZ8
Q10929	G5ED33
Q10929	Q95Y95
P91820	Q10929
Q9XWN1	Q10929
O01761	Q9BKP3
O01960	O01761
O01761	Q19749
P49595	O01761
P29355	Q65ZB4
Q6BEV5	O01761
E0R7K7	O01761
Q9N4A9	O01761
P29355	P34559
Q9BKP3	P29355
P29355	P34552
P29355	P34708
P29355	A7DT37
Q9N5D3	P29355
Q17350	P29355
G5ECY0	O01961
P29355	E0R7K7
P29355	Q9N4A9
G5EBP4	P29355
E0R7K7	Q18204
G5ECY0	Q9GYG1
Q65ZB4	Q18204
P34552	Q18204
Q17796	O01498
Q9N4A9	Q18204
G5EBP4	Q18204
O01498	P91001
Q20950	O01498
Q9XVE1	O01498
Q19905	O01498
G3MU69	O01498
O01498	O44624
O01498	B2D6P5
Q22648	O01498
Q45FX5	G4RTG4
G5ECA1	G5ECA1
G5ECA1	G5ECA1
G5ECA1	G5ECA1
G5ECA1	G5ECA1
Q9U3P2	B1Q236
Q9U3P2	B1Q236
Q9U3P2	B1Q236
Q9U3P2	B1Q236
B1Q236	Q9U3P2
Q9XUS9	Q8MQ03
Q8MQ03	Q9XUS9
Q9XUS9	Q8MQ03
Q9XUS9	Q8MQ03
Q9XUS9	Q9XUS9
Q9XUS9	Q8MQ03
Q8MQ03	Q9XUS9
P91349	G5EFV3
O02217	G5EFV3
Q21952	Q17635
Q17635	Q21952
O44406	P34529
O44406-1	P34529
G5EEH5	G5EG44
G5EG44	G5EEH5
O61667	P41958
O16850	Q21921
Q0G819	Q21017
Q0G819	Q21017
Q0G819	Q21017
Q09306	Q17491
Q9N5M6	O62486
Q9N5M6	O62486
Q9N5M6	O62486
Q9N5M6	O62486
Q9N5M6	O62486
O61707	G5EC86
G5EC86	O61707
O61707	G5EC86
G5EC86	O61707
Q9U226	O61707
G5EC86	O61707
G5EC37	G5EC37
Q09490	G5EC37
G5EC37	G5EBV6
G5EC37	G5EBV6
G5EBV6	G5EC37
G5EBV6	G5EC37
G5EC37	G5EBV6
G5EC37	Q09490
Q09490	G5EC37
G5EEM5	G5ECG0
G5EEM5	G5ECG0
Q95QC4	G5ECG0
G5EEM5	G5ECG0
Q95QC4	G5ECG0
Q19257	Q17549
Q17549	A9D2X7
Q17549	O61521
Q17549	G5EBU5
Q17549	Q9NEZ5
Q17549	Q9TZA9
Q17550	Q6BEV5
Q9N350	Q17550
Q3LRZ3	Q17549
Q22620	Q17550
Q17550	Q17849
Q17550	Q9XWI6
Q17550	Q20363
Q17550	Q21443
Q17550	Q21065
Q17550	G5ED63
Q9Y194	G5EC64
P91001	Q17550
G5EC64	Q20737
G5EFP7	P91001
Q21443	G5EC64
G5EFP7	P90925
G5EC64	P91001
Q9N4A9	G5EC64
P54412	Q17865
P90731	Q17865
Q27888	G5EFP7
G5EFP7	Q9N4A9
Q17865	Q9XWR0
C7FZU3	Q17865
Q17865	Q9N4B8
Q17339	Q17865
P91820	Q17865
Q17865	Q10014
Q9U369	Q17865
O17583	Q2XMY3
Q17865	Q8MYM0
Q23261	Q17865
Q9TXW5	Q17865
Q17865	Q18314
Q10120	O17583
Q20759	O17583
Q21233	O17583
O17583	Q19527
O17583	Q17460
O17583	Q17711
O17583	Q19955
Q9TYJ3	O17583
O17583	Q960A6
O62349	O17583
Q86NE0	O17583
O17583	Q20453
O17583	Q9BL03
O17583	Q86PI6
O17583	H2L041
Q19182	O17583
O17583	O02639
O17583	Q93572
O17583	Q18090
O45734	O17583
O17583	P61866
Q6BEV5	O17583
P12844	O17583
O17583	G5EEI4
O17583	G5EDG6
O01427	O17583
P34629	O17583
O17583	Q9GRY9
O17583	Q20298
Q9XWD4	O17583
O45952	O17583
O17583	Q21563
Q17782	O17583
O17583	Q27355
O17583	P41829
G5ECQ2	O17583
O17583	Q8IG69
O17583	Q8WT51
O17583	C1P623
O17583	G5EGG9
O02286	O17583
P34443	O17583
P34504	O17583
Q20712	O17583
O17583	G5EGK8
O17583	G5EBU5
P91820	O17583
O18672	O17583
O17583	Q19464
G5EE01	O17583
O17583	Q95YD9
P34574	G5EFA4
O17583	Q9TXW5
Q95XQ7	O17583
O17583	Q9N4P3
P48158	G5ECY0
O01543	G5EFA4
G5ECY0	Q9N575
G5EBU5	G5EFA4
G5ECY0	Q20748
G5ECY0	Q18426
Q17782	G5ECY0
G5ECY0	O17608
G5ECY0	G4SLH0
P48158	G5ECY0
O45865	G5ECY0
P91001	G5ECY0
Q18167	EBI-2914700
P34690	G5ECY0
Q6BEV5	Q18167
Q18167	Q20655
Q09490	Q18239
Q18239	P10038
Q18239	P91001
B7WN72	P12844
B7WN72	Q9XWD6
Q9U367	B7WN72
B7WN72	Q69Z13
O76840	B7WN72
B7WN72	Q27355
O01900	B7WN72
Q8MXV3	B7WN72
P92160	B7WN72
G5EE23	B7WN72
Q8IU06	B7WN72
O44897	B7WN72
B1Q240	Q69Z13
Q67X91	B7WN72
B7WN72	P91820
P12844	B1Q240
Q19257	B1Q240
Q9N3Z0	B1Q240
B1Q240	Q20677
Q17451	B1Q240
G5EGM4	B1Q240
B1Q240	Q17415
F3Y5P4	B1Q240
G5ED84	B1Q240
B1Q240	G5EGK8
B1Q240	Q3LRZ3
B1Q240	G5EE01
B1Q240	P91001
G5EEN7	B1Q240
B1Q240	O18188
P34604	B1Q240
B1Q240	Q20712
B1Q240	Q18624
Q18488	O16511
B1Q240	Q7YSI9
Q6BEV5	Q18488
Q21747	Q18488
Q18426	Q10920
EBI-329327	Q5R3Y6
P41886	Q10920
Q09506	O17687
O01530	Q09506
Q09506	P90925
Q19408	Q09506
Q09506	O61201
Q09506	Q21994
Q09506	O62305
Q21624	Q09506
O44326	Q09506
G5EFL5	Q09506
Q09506	Q20005
Q09506	P50140
Q9GYJ7	C6KRI9
Q17792	O44797
O44797	A5JYT2
O17328	O44797
Q21215	O44797
O44797	Q22544
P50140	P91182
O44797	Q21747
O44797	Q19749
P10038	Q09284
Q21443	Q09284
Q6BEV5	Q09284
Q09284	Q20363
Q18529	G5ECZ8
G5ECZ8	Q6BEV5
G5EBG4	Q09284
O16500	G5ECZ8
Q19980	G5ECZ8
O16364	G5ECZ8
Q23390	G5ECZ8
O16511	G5ECZ8
G5ECZ8	Q22631
EBI-2915806	G5ECZ8
Q17415	G5ECZ8
G5ECZ8	Q9N4B8
B5QSI6	G5ECZ8
G5ECZ8	O76840
C1P623	G5ECZ8
G5ECZ8	H2KZ15
G5ECZ8	Q22354
G5ECZ8	Q21443
Q22886	G5ECZ8
Q19341	G5ECZ8
Q8MXS5	G5ECZ8
G5ECZ8	O77469
G5ECU7	G5ECZ8
B3WFY2	G5ECZ8
G5ECZ8	Q67X91
Q9TXW5	G5ECZ8
P54936-2	O18672
A8WI97	G5ECZ8
P54936-2	B7WNB0
P54936-2	Q23615
O01546	Q8T7Y4
Q8T7Y4	G5EDV3
A5HBK2	Q8T7Y4
Q19547	P90731
Q19547	O44400
Q22631	Q93646
O61967-2	Q19022
Q21994	Q8MNT0
Q93646	Q18678
Q8I4J8	Q93646
Q93646	Q27355
Q17782	Q93646
Q6A2D2	Q93646
Q93646	P53585
Q93646	B7FAS5
Q23537	Q93646
Q93646	P24348
Q93646	Q10656
G5EBG1	Q93654
EBI-2916317	Q93654
Q93654	G5EEI4
Q93654	P34688
Q18688	Q20234
Q93654	Q17391
Q86NH1-2	A7UQ09
Q21563	Q86NH1-2
Q17941	Q20398
Q20234	Q19749
O17169	Q20398
Q20398	Q23390
Q18066	H2KYL0
Q9N3T6	Q20393
Q20398	B6VQ93
Q20393	P34659
Q19980	H2KYL0
H2KYL0	G5ED84
H2KYL0	O62106
Q9GRY9	H2KYL0
H2KYL0	O61217
P91453	H2KYL0
Q17353-3	O61521
A5JYW2	H2KYL0
Q17353-3	Q9N4G8
Q17353-3	Q22387
Q17353-3	Q6Q4G5
Q17353-3	O45006
Q17353-3	Q10654
Q17353-3	Q93533
Q17353-3	Q22524
Q17353-3	O02208
Q17353-3	P34282
Q17353-3	O18015
Q17353-3	O01964
Q17353-3	Q23628
Q17353-3	Q18066
Q17353-3	O16500
Q17353-3	O16502
Q17353-3	Q09500
Q17353-3	H2L055
Q17353-3	O62305
Q17353-3	Q8MPX3
Q17353-3	Q9TZD5
Q17353-3	Q9XTS0
Q17353-3	H2KZJ7
Q17353-3	Q9NHZ6
Q17353-3	P34504
Q17353-3	O44400
Q17353-3	Q94126
Q17353-3	Q18377
Q17353-3	Q19266
C1P635	Q965X4
O01577	Q9TXV1
C1P635	Q19989
Q27355	Q8ITW4
P41932	C1P635
Q21441	C1P635
Q9XYB7	C1P635
C1P635	P48152
C1P635	Q8I4C5
C1P635	Q93572
O17694	C1P635
P49405	C1P635
C1P635	O17071
EBI-327213	C1P635
O44895	C1P635
C1P635	Q19091
P10984	C1P635
Q09485	C1P635
C1P635	O45952
C1P635	Q21920
C1P635	Q9U9K0
O44326	C1P635
C1P635	Q21443
Q93971	C1P635
C1P635	Q8MNT0
C1P635	Q09663
C1P635	G5EFV3
C1P635	Q67X91
C1P635	Q9U308
C1P635	Q9TZ84
C1P635	P34504
P28548	C1P635
C1P635	Q9TZ99
P36573	Q7YWW5
G5EEW9	O17169
P53585	C1P635
G5EEW9	Q9TXP5
P41829	C1P635
Q7YWW5	Q22183
Q7YWW5	Q19843
Q7YWW5	P24893
G5EE46	Q7YWW5
Q7YWW5	P91250
P49594	Q7YWW5
Q8IAB6	Q7YWW5
Q7YWW5	Q18302
O62090	Q22227
Q7YWW5	O45865
Q7YWW5	Q9N4B8
Q69Z13	Q22227
Q22227	O16393
O01580	Q22227
Q86DC6	Q22227
EBI-312040	Q22227
Q22227	G5EE62
Q22227	Q7K714
Q22227	Q10006
Q22227	Q17411
P32085	Q22227
Q22227	Q86FM4
Q22227	Q20771
Q9BKW4	Q22227
Q27355	Q22227
Q22227	Q3LRZ3
Q22366	O62106
A8WFJ9	Q22227
Q22366	Q9N4B8
H2KZA5	Q22366
Q23312	G5EFL5
Q22366	P53588
Q22366	Q18314
G5EFL5	Q18529
G5EFL5	O16701
Q09354	P34528
O44400	G5EDB9
O44400	Q09354
Q6BEV5	G5EDB9
Q9NAN2	Q09289
Q23158	Q22559
Q95Y90	Q22559
O02063	Q9N4B8
Q22559	Q17460
Q9NEZ5	Q9NAN2
Q9NAN2	G5EEK3
Q6BEV5	Q9NAN2
Q9NAN2	Q20709
Q9NAN2	Q17410
Q9NAN2	Q19130
H2L0E1	Q9NAN2
Q9NAN2	O17286
Q9NAN2	EBI-329009
Q9NAN2	Q09983
Q9NAN2	Q09248
Q9NAN2	H2L041
Q9XWR0	Q9NAN2
Q9NAN2	P34288
Q8MXR2	Q9NAN2
Q9NAN2	O76840
Q21215	G5EBY5
P53588	G5EBY5
Q23390	Q9BIC1
Q9BIC1	O16511
Q9BIC1	Q22378
Q9BIC1	Q17400
Q9BIC1	Q67X91
Q9BIC1	C1P623
Q9BIC1	O45952
Q9BIC1	Q20373
O01700-4	Q9BIC1
Q9BIC1	G5ECU7
Q9BIC1	P34504
Q8I0P7	Q9BIC1
Q9BIC1	Q94126
O02039	Q8I103
O16274	Q8I103
Q8MXU3	Q8I103
Q8I103	Q8I7M8
Q4VNJ8	Q8I103
O44606	Q8I103
Q21563	Q8I103
Q8I103	O16511
Q8I103	O16500
Q33BL4	Q9NF14
P91001	Q33BL4
Q22574	Q8I103
Q8I103	O76449
Q33BL4	B7FAS5
Q33BL4	Q23158
Q33BL4	G5EDN8
Q8MQC5	Q33BL4
Q22354	Q33BL4
G5EDV7	Q33BL4
P34504	Q33BL4
Q33BL4	Q09663
P53585	Q33BL4
Q33BL4	O01700-4
Q9N4P3	Q33BL4
U4PAZ9	Q33BL4
Q33BL4	Q18711
Q9XXC3	Q19182
Q9XXC3	O16502
Q9XXC3	O16500
Q9XXC3	O17580
Q22544	Q9XXC3
P90976	P90925
O44400	Q9XXC3
Q9XXC3	O76449
O45952	P90976
Q9U1V0	P90976
P90976	O17608
EBI-327213	P90976
P90976	Q17782
P90976	Q8IG69
P90976	P24348
P90976	Q20748
P90976	P53585
O44451	O18246
P90976	Q8WQD9
Q9U1W1	Q95XW5
Q95XW5	EBI-2915806
O18246	Q17659
P34504	O18246
Q9TXW5	O18246
Q2EEN8	O18246
G5ECU7	O18246
EBI-2919239	O18246
Q9N4A9	O18301
O18246	Q67X91
Q17549	Q8MYM0
O61521	Q17549
Q17550	Q21701
Q22759	Q17549
G5EFA4	G5EE65
Q17391	G5EFA4
O17396	G5EC64
P91056	G5EFA4
G5EFA4	Q9NAM2
G5EFA4	O17698
Q9N582	G5EFA4
G5EFA4	Q17391
G5EFA4	O45521
G5EFA4	Q09389
Q9N5S5	G5EFA4
G5EFA4	Q8MYM0
G5ECY0	Q17721
G5ECY0	Q2EEM6
G5ECY0	Q18426
Q9N384	G5ECY0
H2L055	G5ECY0
G5EG05	G5EGK5
G5EGK5	P34888
Q10459	G5EGK5
G5ECY0	A5JYY2
Q20062	Q18167
Q22544	Q18167
Q18167	Q9NF11
Q18239	Q9BHM0
Q18239	Q19937
Q18239	Q9XWZ6
P91001	Q18239
O02300	Q18239
B7WN72	Q18999
Q18239	Q9TYR0
B1Q240	Q17391
B7WN72	Q8MYM0
B7WN72	Q8MYM6
B1Q240	G5EE65
Q22544	B1Q240
B1Q240	Q20628
B1Q240	Q9N350
B1Q240	Q9NAM2
B1Q240	P91988
B1Q240	Q18171
B1Q240	Q9NF11
Q9XV35	B1Q240
B1Q240	B2D6P5
Q21740	B1Q240
B1Q240	Q9N4X8
O45391	B1Q240
B1Q240	Q17391
B1Q240	Q93716
Q11178	B1Q240
B1Q240	H2L0E1
B1Q240	O61521
Q56VX2	B1Q240
B1Q240	EBI-311836
B1Q240	Q21882
Q9N3Z0	B1Q240
O76387	B1Q240
B1Q240	Q23458
Q94420	B1Q240
Q20062	B1Q240
O45521	B1Q240
Q9UAT1	B1Q240
B1Q240	Q9GYG1
B1Q240	Q19341
Q8MYM0	B1Q240
Q18938	B1Q240
B1Q240	Q9N5S5
Q9TZ84	B1Q240
O44820	Q18488
Q9N4B8	Q10920
Q5R3Y6	Q8MYM0
Q10920	P41886
Q10920	O44820
Q9N3I5	Q09506
Q09506	Q9XTR0
O44797	Q09262
P34274	O44797
O44797	Q22544
O44797	Q9N2X7
Q09284	Q19937
Q09284	O02139
P91182	Q17830
Q21701	Q09284
Q22994	G5ECZ8
G5ECZ8	Q8MYP1
G5ECZ8	Q18065
Q09284	Q9N2V3
O45830	G5ECZ8
G5ECZ8	Q03604
Q9U1X3	G5ECZ8
Q9U5C2	G5ECZ8
G5ECZ8	O01525
G5ECZ8	G5EEX3
O44820	G5ECZ8
O45521	G5ECZ8
P34556	G5ECZ8
EBI-2411469	G5ECZ8
A8WI97	G5ECZ8
Q95YA5	P54936-2
P54936-2	Q21083
P54936-2	Q9XU63
O16208	P54936-2
P54936-2	O01331
P54936-2	Q18238
G5ED81	P54936-2
Q9XV58	P54936-2
P54936-2	O44444
Q23670	P54936-2
Q19724	P54936-2
P54936-2	O76412
B7WN91	Q19547
Q19547	Q23269
Q09413	Q19547
Q19547	Q9U3D4
O01616	Q19547
Q21705	Q19547
Q19547	Q20976
Q19547	P34344
Q19547	O44820
Q19547	O45493
Q19547	Q21753
Q19547	O44590
Q19959	Q19547
O01542	Q8T7Y4
O61761	Q19547
Q8T7Y4	Q9U2P1
G5ED42	Q8T7Y4
Q22973	Q8T7Y4
Q8MNT0	Q20548
Q93646	Q2EEM5
Q20548	Q8T7Y4
Q93654	Q9NA33
Q93654	Q9N5P9
G5EFZ5	Q93654
Q93654	Q19455
Q93654	Q9XXD3
Q86NH1-2	O44820
Q93654	Q19076
Q93654	P91573
Q9N2V3	Q93654
A8WI97	Q20398
Q20393	Q9U3S9
Q20398	G5EG59
Q20393	Q19905
Q20393	O01521
O18267	H2KYL0
Q20560	Q20393
Q17353-3	O61521
Q17353-3	Q22387
Q17353-3	P34296
Q17353-3	Q9N431
O45221	Q9TXV1
Q17353-3	Q9XU45
Q17353-3	O44820
Q9TXV1	O16359
Q09268	Q9TXV1
Q9TXV1	Q20351
Q9TXV1	O01804
Q9TXV1	EBI-2921370
P91230	Q9TXV1
Q9TXV1	O45513
G5EEP7	Q9TXV1
C1P635	O62505
Q9TXV1	Q18617
C1P635	Q21701
Q9TXV1	Q20771
C1P635	Q21701
Q18891	C1P635
C1P635	H2L0E1
Q9NEZ5	C1P635
Q18426	C1P635
C1P635	Q9TZE4
Q19216	C1P635
Q17820	C1P635
C1P635	Q9GYM2
Q20490	C1P635
C1P635	G5EE23
Q7YWW5	Q19937
C1P635	H2KZK5
G5EEW9	O62376
Q9N4B8	Q7YWW5
Q7YWW5	Q19955
H2L026	Q7YWW5
Q21514	Q7YWW5
O01580	Q22227
Q22227	A5JYU2
Q22227	Q9N4B8
