interactor_A	interactor_B
Q84WV8	A7WM73
Q8LFL8	Q9LMA8
Q8LG92	Q94C20
Q9FZ48	Q8LG98
Q8LAZ7	Q8LGE7
Q8LGE7	Q9FIR9
Q8GWR3	Q8LGG0
Q8LGG0	Q94BN8
Q96331	Q8LGG0
Q8LPH7	Q93Z00
Q8LPJ0	Q94A79
Q8LPJ0	Q9FVU9
Q9LII8	Q8LPN3
O22286	Q8LPT3
Q8LSZ4	Q9C6B3
Q8LSZ4	Q9M2U8
Q8LSZ4	Q9SZZ4
F4HQA1	Q9FFZ0
Q9FNQ0	F4HQA1
Q8RWB8	P25854
Q8RWB8	Q03509
Q8RWB8	Q84JT5
Q9FMX0	Q8RWC0
Q9LNT9	Q8RWD6
Q84JL3	Q8RWD9
Q93Z18	Q8RWD9
Q8RWE9	O81464
O22768	Q8RWF0
Q8GWP0	Q8RWF0
Q8RWF0	Q96331
Q94F58	Q8RWF5
Q8RWF8	Q8RWF8
Q8RWF8	Q93Z00
Q9C5U3	Q8RWF8
Q39057	Q8RWJ7
Q8RWJ7	Q6X7J4
Q8VZJ1	Q8RWJ7
Q8RWJ7	Q8VZS6
Q93XX2	Q8RWJ7
Q8RWJ7	Q93Z00
Q8RWJ7	Q9FG29
Q8RWJ7	Q9FJF5
Q9LIE1	Q8RWJ7
Q9SFU2	Q8RWJ7
Q9SJH7	Q8RWJ7
Q8RWJ7	Q9STS3
O22229	Q8RWK5
Q93WB5	Q8RWL4
Q9FLG3	Q8RWL6
Q8RWM9	Q8VXX0
O22703	Q8RWN5
Q8RWN5	Q8L3X8
Q8RWN5	Q8RWN5
Q8RWQ1	Q8RWN5
Q8W4B1	Q8RWN5
Q9XGR4	Q8RWQ1
Q8RWR1	Q93Z00
Q8RWS8	Q8GY82
Q96331	Q8RWS8
Q9FF75	Q8RWU6
O82230	Q8RWU9
Q8RWU9	Q8RWU9
Q9SYG2	Q8RWW3
Q8RWY0	Q9FMM4
Q8RWY0	Q9SFU2
Q8RWY4	Q8H111
Q8RWY4	Q9LE38
Q8RX32	Q9ZW15
Q9ZW14	Q8RX32
Q8RX32	Q9ZW18
Q8RX37	Q9SJ79
Q8RX59	Q9C9L2
Q940I0	Q8RX71
Q8RX71	Q9SB64
Q9SZE4	Q8RX71
P42158	Q8RX84
Q8RX87	Q9LII8
Q8RXB9	Q84WV8
Q8GWT9	Q8RXD6
Q8H1E5	Q8RXD6
Q8L7S4	Q8RXD6
Q8RXD7	Q8RXD6
Q8RY08	Q8RXD6
Q9ASS9	Q8RXD6
Q9SA42	Q8RXD6
Q9SJ56	Q8RXD6
Q8RXD7	Q8RXD7
Q8RXD7	Q93ZM2
Q8RXD7	Q94JX9
Q9SZY1	Q8RXD7
Q8RXD8	P19037
Q8RXD8	Q93Z00
Q8RXD8	Q9C9L2
Q8LAJ7	O81316
Q8LAJ7	Q8LAJ7
Q8LAJ7	Q9FL03
Q9STS3	Q8LAJ7
Q8RXF8	Q8L471
Q8VZW1	Q8RXF8
Q8RXF8	F4JN35
Q8RXF8	Q94F58
Q8RXF8	Q9SF14
O04326	Q8RXL7
Q0WV96	Q8RXL7
Q84JZ7	Q8RXL7
Q8RXL7	Q8GXA4
Q8RXL7	Q8VZ95
Q8VZW1	Q8RXL7
F4JN35	Q8RXL7
Q94F58	Q8RXL7
Q8RXL7	Q9FZK5
Q8RXP3	O81316
Q2HIH6	Q8RXQ4
Q8RXZ8	Q8RXZ8
Q84MB2	Q8RY08
Q8RY08	Q84VX3
Q8GWT9	Q8RY08
Q8RY08	Q8H1E5
Q8RY08	Q8RY08
Q93VJ4	Q8RY08
Q93Z00	Q8RY08
Q8RY08	Q93ZJ9
Q8RY08	Q9C9X0
Q8RY08	Q9LVI4
Q8RY08	Q9SAK5
Q8RY08	Q9SJ56
Q8RY09	O81316
P59277	Q8RY09
Q38951	Q8RY09
Q8RY09	Q8GY72
Q8H1E5	Q8RY09
Q8RY09	Q93Z00
Q8RY09	Q9ASS9
Q9LJG8	Q8RY09
Q8RY09	Q9SJ56
Q8RY09	Q9STS3
Q8RY09	Q9ZSZ8
Q8RY09	F4IK01
Q8RY61	Q8L466
Q8VZS6	Q8RY61
Q8RY62	O04326
Q8VZW1	Q8RY62
Q8RY62	F4JN35
Q94F58	Q8RY62
Q8RY74	Q94F58
Q8GXA4	Q8RY98
Q8VZW1	Q8RY98
F4JN35	Q8RY98
Q8RY98	Q9FZK5
Q8RY99	Q8VZE5
Q8RY99	Q9FIR9
Q8RY99	Q9ZQY6
Q8S4Y1	Q8S4Y1
O04719	Q8S8E3
F4JN35	Q8S8H4
Q8S8J1	Q9LNW0
Q8S8K0	Q8GXA4
Q94F58	Q8S8K0
O48791	Q8S8L9
Q8S8M9	Q949T8
Q9SYG2	Q8S8S3
Q8S9I4	Q6NMK2
Q8S9I4	Q6NQD9
Q8S9I4	Q8GYX3
Q8VWI0	Q8S9I4
Q8S9I4	Q9FNR3
Q9LU63	Q8S9I4
Q8S9I4	Q9SPK4
Q84JZ7	Q8S9K1
Q94F58	Q8S9K1
Q8S9K3	Q9LII8
Q9FIR9	Q8S9K3
Q8S9K3	Q9SCK1
Q8S9K3	Q9STS3
O24408	Q8S9L5
Q8S9L5	O81439
Q8S9L5	Q96331
Q8S9L5	Q9C8P0
Q8S9L7	Q8LAZ7
Q8VWK4	Q84TD4
O82230	Q8VX13
Q8LAZ7	Q8VXU9
Q8VXU9	Q9FLG2
Q8VXU9	Q9LU63
Q8VXU9	Q9S7W5
Q8VZW1	Q8VXX0
Q8VXY0	O22703
Q9M2U8	Q8VXY0
Q8VXZ1	Q8VZW1
Q8VXZ1	Q94F58
Q8VXZ1	Q9FZK5
Q8VY27	O24408
O64903	Q8VY27
Q8VY27	P46639
Q8VY27	Q8VWI0
Q8VY27	Q93ZM2
Q94AN4	Q8VY27
Q8VY27	Q9FNR3
Q9LJG8	Q8VY27
Q8VY27	Q9LQW3
Q8VY27	Q9LU63
Q9LVD7	Q8VY27
Q8VY27	Q9LYL6
Q8VY49	Q8VY49
F4JN35	Q8VY53
Q94F58	Q8VY53
Q8VY55	O22768
Q84VW5	Q8VY55
Q8VY55	Q8H1E5
Q8VY55	Q9ASS9
Q8VY55	Q9C707
Q9FHZ2	Q8VY55
Q8VY55	Q9FVU9
Q8VY55	Q9MA98
Q9SK33	Q8VY55
Q8VY60	Q9LIC6
Q9STS3	Q8VY60
Q94BX2	Q8VY61
Q0WLB5	Q8VY64
Q8VY64	O81851
Q8VY64	Q9SCK1
Q9ZUM8	Q8VY64
Q8VZW1	Q8VY68
Q8VY68	F4JN35
Q8VY68	Q94F58
Q8VY68	Q9SS37
O65573	Q8VY74
Q6NQ80	Q8VY74
Q8GWD1	Q8VY74
Q8VY74	Q8GWR3
Q8L3X8	Q8VY74
Q8RWF8	Q8VY74
F4JCU0	Q8VY74
Q8VY74	Q8W4B1
O81851	Q8VY74
Q8VY74	Q8W5R5
Q93YW4	Q8VY74
Q93Z00	Q8VY74
Q8VY74	Q941A1
Q94BX2	Q8VY74
Q9CAW9	Q8VY74
Q8VY74	Q9FIR9
Q8VY74	Q9FNR3
Q8VY74	Q9SCK1
Q8VY74	Q9SJA6
Q9STS3	Q8VY74
Q8VY80	P92958
Q8VY80	Q38997
Q9LQT8	Q8VY80
Q17TI5	Q8VY82
Q8VY82	Q93Z00
Q9C9L2	Q8VY82
Q9S7W5	Q8VY82
Q8VY82	Q9STS3
Q8VY82	Q9SYG2
Q9LII8	Q8VY88
Q8VY88	Q9SJK5
Q8VYA5	Q8L3X8
Q8GUK8	Q8VYB1
Q94F58	Q8VYE4
Q8VZW1	Q8VYH4
Q9LU44	Q8VYI3
Q9SJH7	Q8VYI3
Q8L7L5	Q8VYJ2
Q8VYJ2	Q940I0
Q8VZS6	Q8VYJ4
Q6ID77	Q8VYJ6
Q84MB2	Q8VYJ6
Q8VYJ6	Q8GXX5
Q8VYJ6	Q93YR9
Q8VYJ6	Q9C889
Q9CAJ0	Q8VYJ6
Q9LIC6	Q8VYJ6
Q8VYJ6	Q9M012
Q8VYJ6	Q9M392
Q9SIY7	Q8VYJ6
Q9SZZ4	Q8VYJ6
Q9SZZ6	Q8VYJ6
Q9ZUM8	Q8VYJ6
Q8VYJ7	Q9LII8
Q9SW21	Q8VYK1
Q8VYK7	Q84VW0
Q8VYK7	Q8L732
Q8VYK7	Q8VWF1
Q8VYK7	Q93XY2
Q940T9	Q8VYK7
Q8VYK7	Q9FG29
Q9FM29	Q8VYK7
Q9SB64	Q8VYK7
Q8VYK7	Q9SJ60
Q8VYP0	Q949M9
Q8VYP5	Q9FZK5
Q9SCK1	Q8VYP8
Q8VYQ4	Q84WV8
Q94F58	Q8VYS8
Q8VYS8	Q9CAG5
Q8VYU8	O80713
Q8VYU8	Q8VYU8
Q9FW03	Q8VYU8
Q8VYV9	Q8GXA4
Q9ZW30	Q8VZ24
Q8VZ34	Q84VW0
Q8VZ38	Q8LAZ7
Q8VZ38	Q9C9V2
Q38951	Q8VZ40
Q8VZ40	Q8VZ40
Q8VZ40	Q9C9L2
Q8VZ40	Q9STS3
Q8LAZ7	Q8VZ44
Q8VZ48	Q8GXA4
Q8VZ48	Q8VZW1
Q8VZ48	Q94F58
Q9FZK5	Q8VZ48
Q9SZI2	Q8VZ55
Q8LAZ7	Q8VZ57
Q0WLB5	Q8VZ57
Q8VZ73	P46639
Q8GWR3	Q8VZ73
Q8GY25	Q8VZ73
Q8GY82	Q8VZ73
Q8VZ73	Q8GYX3
Q8VZ73	Q8W4B1
Q8VZ73	Q8W5R5
Q8VZ73	Q93YW4
Q9FIR9	Q8VZ73
Q8VZ73	Q9FNR3
Q9M155	Q8VZ73
Q9S736	Q8VZ73
Q9STS3	Q8VZ73
Q8VZ74	Q0WLB5
Q8LGS1	P92958
Q93YQ1	Q8LGS1
Q8LGS1	Q9S7W5
Q8VZ87	Q93Z00
Q8VZ93	Q8LAZ7
Q9FVU9	Q8VZ93
Q9SZB2	Q8VZ93
Q8VZ95	Q8GXA4
Q8VZ95	Q8L615
Q8VZ95	Q8VZ95
Q8VZW1	Q8VZ95
Q8VZ95	Q940Y1
Q94BX2	Q8VZ95
Q8VZ95	Q94F58
Q8VZ95	Q9FH80
Q8VZ95	F4KFS7
Q9LP52	Q8VZ95
Q8VZ95	Q9SS37
O48737	Q8VZB5
P42804	Q8VZB5
Q8VZB5	Q9LMA8
Q8VZB5	Q9S736
Q8VZC9	Q9FY89
Q8VZC9	Q9M810
Q8VZG1	O23212
Q8VZG1	Q39026
Q9LII8	Q8VZG1
Q8VZG1	Q8GZ06
Q8H1E5	Q8VZG1
Q9FIR9	Q8VZG1
Q8L745	Q8VZI3
O04294	Q8VZJ1
Q8VZJ1	O81439
O82638	Q8VZJ1
Q8VZJ1	Q9FEN9
Q8VZJ5	Q8VZ95
Q8VZJ5	Q8VZW1
F4JN35	Q8VZJ5
Q96331	Q8VZL1
Q0WV96	F4IYZ0
F4IYZ0	F4JN35
Q94F58	F4IYZ0
F4IYZ0	Q9LMQ8
Q9LII8	Q8VZL6
Q8VZL7	Q2HIK4
Q8VZL7	Q8VZL7
Q0V811	Q8VZS6
Q38845	Q8VZS6
Q0WLB5	Q8VZS6
Q8VZS6	Q8VZS6
Q8VZS6	Q9LT23
Q9SGA0	Q8VZS6
Q8VZT9	Q949M9
Q8VZT9	Q9SYG2
Q8VZU2	Q8VZ95
Q8VZU2	Q8VZW1
F4JN35	Q8VZU2
Q9FZK5	Q8VZU2
Q8VZV9	Q8LAZ7
Q8VY20	Q8VZV9
Q8VZW6	Q9SCK1
Q8W0Z7	Q8W0Z7
Q8W0Z9	Q04088
Q8W0Z9	Q8RXD7
Q93W28	Q8W0Z9
Q8W0Z9	Q940I0
Q9LK24	Q8W0Z9
Q8W0Z9	Q9LSC7
Q9S9P2	Q8W0Z9
Q8W0Z9	Q9SAI2
Q8W0Z9	Q9SB64
Q9SD20	Q8W0Z9
Q9FG81	Q8W108
Q84JZ7	Q8W115
Q8W115	Q93XY2
Q94F58	Q8W115
Q8W117	Q93Z00
Q8W117	Q9S7W5
Q9ZUI1	Q8W117
Q9LII8	Q8W1E3
Q8W1E3	Q9LT89
Q8W1E4	O65573
Q8W1E4	Q6NQ80
Q8L732	Q8W1E4
Q93ZM2	Q8W1E4
Q8W1E4	Q9CAW9
Q8W1E4	Q9FNR3
Q8W1E6	Q94F58
Q8GWT9	Q8W1P0
Q8W1P0	Q94JU3
Q8W1S1	F4JN35
Q94F58	Q8W1S1
Q8W470	F4JN35
Q9FZK5	Q8W470
Q8W473	Q39055
Q8W473	Q949S4
Q9LIC7	Q8W473
Q8W473	Q9LYQ4
Q9M392	Q8W473
Q9SIY7	Q8W473
Q8W473	Q9SZZ4
P46639	Q8W485
Q9C6B3	Q8W485
Q8W488	F4JN35
Q94F58	Q8W488
Q9FZK5	Q8W488
Q94F58	Q8W4A7
Q94F58	Q8W4B2
Q8W4C8	Q949S4
Q9LIC6	Q8W4C8
Q9SRI1	Q8W4D5
Q8W4D8	Q6NQ80
Q8W4D8	Q8GYF7
Q8W4D8	Q93W28
Q8W4D8	Q9LIK0
Q949S4	Q8W4E3
Q8W4E3	Q9C889
Q9LIC6	Q8W4E3
Q8W4F0	Q93Z00
Q9LF98	F4KGQ0
Q6IDC7	Q8W4H7
Q8W4J2	Q8VZ40
Q8W4J5	O22287
Q8W4J5	Q9C9P3
Q8W4J8	Q9LII8
Q9LQT8	Q8W4J8
Q8W4J8	Q9SCK1
Q9SLH3	Q8W4J8
Q9FVU9	Q8W4L3
O82233	O04663
O82233	Q0WLB5
O82233	Q9FZK0
Q8W4M1	O80396
Q9C5D0	Q8W4M1
Q8W4M1	Q9S7W5
Q8W4P1	Q8H0Z3
Q8VZR8	Q8W4P1
Q8W4P1	Q9M155
Q9M810	Q8W4P1
Q8W4S0	Q93Z00
Q8W4S0	Q96331
Q8W570	Q8LAZ7
Q8W570	Q9FVU9
Q9ZW22	F4JN35
Q94F58	Q9ZW22
Q93V36	Q8L466
Q9ZU48	Q93V36
Q93Z00	Q93V51
Q93V51	Q949S4
Q93V51	Q94AL3
Q93V62	Q9FG81
Q93V66	Q8GXA4
Q8VZW1	Q93V66
Q9FZK5	Q93V66
Q93ZH2	Q93V70
Q93V85	Q8GXA4
Q93V85	Q8VZW1
Q9FZK5	Q93V85
Q93VB4	Q93VB8
O81445	Q93VD3
Q93VD3	Q9LTB8
Q93VG8	O22286
P29382	Q93VG8
Q93VG8	Q94F58
Q9C6B3	Q93VG8
Q93VG8	Q9FZK5
Q9LIC6	Q93VG8
Q9S7W5	Q93VG8
Q93VG8	Q9SZZ4
Q93VG8	Q9SZZ6
P59227	Q93VH1
Q93VH1	P59229
Q6NPD4	Q93VH1
Q93VH1	Q8GWB3
Q9FNC4	Q93VH1
Q9C889	Q93VH5
Q93VH5	Q9LIC6
Q93VI4	Q9LX90
Q9SK33	Q93VJ7
Q9LW74	Q93VK7
Q93VM6	Q8VZW1
Q93VM6	F4JN35
Q94F58	Q93VM6
O04326	Q93VN2
Q8VZW1	Q93VN2
Q9FZK5	Q93VN2
Q9LIC6	Q93VP2
Q93VQ5	Q84WV8
Q93VQ7	Q8LAZ7
Q93VQ7	O82240
Q93VV0	Q93Z00
O04983	Q93W03
Q9LIK0	Q93W03
Q93W05	Q8GXX5
Q93W05	Q9CAK8
Q9SK33	Q93W05
O49617	Q93W28
Q93W28	Q8RXD6
Q93Z00	Q93W28
Q93W34	Q93WJ9
Q93W34	Q9FTA2
Q93W34	Q9LX90
Q93W54	Q8VZW1
Q93W54	Q94F58
Q93Z00	Q93W92
Q84WV8	Q93W93
Q93WC7	O04294
Q93WJ9	O22241
Q93WJ9	P48578
Q6NQ63	Q93WJ9
Q93WJ9	Q6X7J4
Q9LII8	Q93WJ9
Q93WJ9	Q8GZ13
Q8L793	Q93WJ9
Q93WJ9	Q8W5R5
Q93WJ9	Q9FIR9
Q93WJ9	Q9FNR3
Q93WJ9	Q9LFU7
Q93WJ9	Q9LNV0
Q93WJ9	Q9LVI4
Q9M155	Q93WJ9
Q9SK03	Q93WJ9
Q9STS3	Q93WJ9
Q93WJ9	Q9T041
Q93WJ9	Q9ZUM8
Q93WN0	Q9LEV4
Q93WV0	O81005
Q17TI5	Q93WV0
Q93WV0	Q8S3N1
Q93WV0	Q9FIP7
Q93WV0	Q9FVU9
Q93WV0	Q9LDH1
Q93WV0	Q9LES0
Q9LS54	Q93WV0
Q93WV0	Q9M9F0
Q93XW9	Q8LPR2
Q93Z00	Q93XW9
Q93XW9	Q96331
O04326	Q93XX0
Q93XX0	Q8VZW1
Q93XX0	F4JN35
Q94F58	Q93XX0
Q9FZK5	Q93XX0
Q93XX2	F4JCU0
Q93XX2	Q93XX2
Q94AB7	Q93XX2
Q93XY0	Q8LAZ7
Q93XY0	Q93Z00
Q93XY0	Q96331
Q9FTA2	Q93XY0
Q93XY0	Q9S7W5
Q93XY0	Q9SYG2
Q84JZ7	Q93XY9
Q93XY9	Q93Z18
Q93XY9	Q9M012
O22768	Q93Y00
Q8VY82	Q93Y00
Q84WV8	Q93Y03
Q93YN0	Q8LAZ7
Q93YN8	Q93Z00
Q9LW74	Q93YN8
F4JN35	Q93YP9
Q93YP9	Q94F58
Q93YQ1	Q8L471
Q8LGS1	Q93YQ1
Q93YQ3	Q93YQ3
Q9FVQ6	Q93YQ3
Q93YS8	Q84JZ7
Q93YS8	F4JN35
Q94F58	Q93YS8
Q93YS8	Q9FFS0
Q93YU2	Q84JZ7
Q93YU2	Q9SUT9
Q84K25	Q93Z00
Q93Z00	Q8H1Q3
Q8L7G9	Q93Z00
Q8VZQ4	Q93Z00
Q93Z00	Q93ZJ9
Q93Z00	Q9LT89
Q93Z01	O81851
Q8VZ95	Q9SX83
Q8VZW1	Q9SX83
Q9SX83	F4JN35
Q93Z28	Q949Z8
Q93Z42	O04326
Q93Z42	Q8VZW1
Q93Z42	Q9FZK5
Q9LFD5	Q949S4
Q9LFD5	Q9C6B3
Q9LFD5	Q9LIC6
Q9LIC7	Q9LFD5
Q9LXL1	Q9LFD5
Q6NMB4	Q93Z61
Q9LII8	Q93ZC6
Q96331	Q93ZC6
Q93ZD6	Q93Z00
Q93ZH1	Q84JL3
O81629	Q93ZH7
Q93ZH7	Q9LII8
Q93ZI7	Q84WV8
Q93ZJ3	Q8L7G9
Q93ZJ3	Q96331
Q9M2U8	Q93ZJ3
P42731	Q93ZJ9
Q93Z00	Q93ZJ9
Q93ZJ9	Q93ZJ9
Q93ZJ9	Q9LT89
Q93ZL7	Q8W5R5
Q93ZL7	Q96331
Q93ZL7	Q9CAW9
Q93ZL7	F4IK01
Q93ZM2	Q17TI5
Q6NQ80	Q93ZM2
Q9LII8	Q93ZM2
Q93ZM2	Q8VWI0
Q93ZM2	Q93ZM2
Q93ZM2	Q9CAW9
Q93ZM2	Q9FNR3
Q93ZM2	Q9LIK0
Q93ZM2	Q9LSA6
O81851	Q93ZM7
Q93ZM9	Q84WV8
Q93ZQ3	O04326
Q93ZQ3	O80632
Q8GXA4	Q93ZQ3
Q93ZQ3	Q8VZ95
Q93ZQ3	Q8VZW1
Q93ZQ3	Q9FZK5
Q93ZQ9	Q84W09
Q8H1E5	Q93ZQ9
Q9LIC6	Q93ZQ9
Q93ZQ9	Q9LUV4
Q9SZZ4	Q93ZQ9
Q93ZT5	Q9SY65
Q9FK59	Q93ZT6
Q93ZV8	Q949M9
Q9LXM8	Q93ZV8
Q93ZW4	O04326
Q93ZW4	Q8VZW1
Q94F58	Q93ZW4
Q9FZK5	Q93ZW4
O22286	Q940H8
Q940H8	O82239
Q8GZ06	Q940H8
Q8H1E5	Q940H8
Q940H8	Q8L7T4
Q940H8	Q8RY08
Q9LUV4	Q940H8
Q9M155	Q940H8
Q940H8	Q9SIV3
Q940J9	Q94F58
Q9FNR3	Q940K4
Q9SCK1	Q940K8
Q84MZ4	Q84K72
Q0WV96	Q940P5
Q940P5	Q8VZW1
Q940P5	Q94F58
Q940P5	Q9FZK5
O04450	Q940P8
Q94F58	Q940Q0
Q8VZ40	Q940R2
Q8LAZ7	Q940T3
O22286	Q940T3
B9DGI8	Q8LAZ7
B9DGI8	Q9LZP8
Q940U5	O48741
P59277	Q940U5
Q8RUS5	Q940U5
Q940U5	Q8VZW1
Q940U5	Q94F58
Q940U5	Q9FFS0
Q940Y6	Q84MB2
Q8VY89	Q940Y6
Q940Y6	Q96331
Q940Z1	Q9ZUI4
Q93Z00	Q940Z3
Q940Z6	Q9S7W5
Q949S4	Q941A6
Q941A6	Q9SZZ4
Q941B9	Q66GJ2
Q93Z00	Q941C0
Q949M9	Q941C5
Q941C6	Q9C9L2
Q941C7	Q8VZW1
Q949M9	Q941C7
Q94F58	Q941C7
Q941C9	Q93Z00
Q9ZW15	Q9ZW14
Q9C8P0	O22914
Q9M8N2	O22914
Q941E9	Q949S4
Q941E9	Q9C6B3
Q9C889	Q941E9
Q941E9	Q9C9V2
Q9LIC6	Q941E9
Q9LIC7	Q941E9
Q9LXL1	Q941E9
Q9LZM7	Q941E9
Q9M392	Q941E9
Q9SIY7	Q941E9
Q941E9	Q9SZZ4
Q941L0	Q8VY49
Q5S1W2	Q941L2
Q941L3	Q941L2
Q93VK7	Q943Z4
P29382	Q944G6
Q944G6	P42644
Q01525	Q944G6
Q94BW0	Q944G6
Q944G6	Q9C5W6
Q944G6	Q9FVU9
Q944G6	Q9STS3
Q84VW0	Q944I3
Q944L5	Q8LAZ7
Q944L5	Q9SCK1
Q944L9	Q93WE4
Q944L9	Q9M2U8
Q944L9	Q9S7W5
Q8VZW1	Q944S5
Q945L3	Q058I4
Q945M1	Q9LII8
Q945M1	Q96331
Q945M1	Q9SCK1
Q945P2	Q84K25
Q84K72	Q945P2
Q945P2	Q8GYX3
Q945P2	Q0WLB5
Q945P2	Q8VWI0
Q8VZE5	Q945P2
Q8W5R5	Q945P2
Q9ASS9	Q945P2
Q945P2	Q9CAW9
Q945P2	Q9LU63
Q9SJ56	Q945P2
Q945P2	Q9SKK0
F4IK01	Q945P2
Q945P4	Q8LAZ7
Q945P4	Q84JL3
Q945P4	Q9LT89
Q9S7W5	Q945P4
Q945P6	O64645
P48349	Q945P6
Q945P6	Q84JA7
Q945P6	Q84VW0
Q945P6	Q93Z00
Q945P6	Q96331
Q9LU63	Q945P6
Q9LW74	Q945P6
Q9ZQY6	Q945P6
Q945Q4	Q84WV8
Q945Q4	Q8VZ95
Q8VZW1	Q945Q4
Q945Q4	Q94F58
Q9FZK5	Q945Q4
Q946Y7	O04326
Q946Y7	Q8GXA4
Q946Y7	Q94F58
Q946Y7	Q9FZK5
Q9SS37	Q946Y7
Q6NMB4	Q949M9
Q8VZW1	Q949S3
Q949S3	F4KFS7
Q9FZK5	Q949S3
Q949T8	Q9S7W5
Q949T8	Q9SCK1
Q949V0	Q949S4
Q9C889	Q949V0
Q9SZZ4	Q949V0
Q949W5	Q8VZ95
Q949W5	Q8VZW1
Q949W5	F4JN35
Q94F58	Q949W5
Q949W6	Q9LPU9
Q949W6	Q9LZM7
Q949Z8	Q9AST6
Q94A06	Q39008
Q94A21	O22768
Q94A21	Q8RXD6
Q8VZS3	Q94A21
Q94A21	Q93Y00
Q94A21	Q9LM77
Q94A21	Q9LUV4
Q94A21	Q9SCK1
Q94A32	O04326
Q94A32	Q0WV96
Q8GXA4	Q94A32
F4JN35	Q94A32
Q94A32	Q94F58
Q9FZK5	Q94A32
Q94A32	Q9SCK6
Q8VZ40	Q94A56
Q94A57	Q6NMI3
Q8GWT9	Q94A57
O82251	Q8VZW1
Q9FZK5	O82251
Q94A64	O81055
Q94A64	Q9FHW7
Q94A64	Q9ZUI1
Q94A99	O04326
Q94A99	Q8GXA4
Q94A99	Q8VZ95
Q94A99	Q8VZW1
Q94A99	Q9FZK5
Q93Z00	Q94AA8
Q94AA8	Q96331
Q94AA8	Q9LZL7
Q94AB8	Q8VZW1
Q94AB8	F4JN35
Q9FZK5	Q94AB8
Q94AC3	Q05466
Q94AC4	O49617
Q94AC4	Q944H1
Q94AC4	Q96331
Q9LT89	Q94AC4
Q94AC4	Q9M2U8
Q94AC4	Q9S7W5
Q9SK33	Q94AC4
Q9SVW8	Q94AE4
Q94AF0	P46665
Q84VX0	Q94AF0
Q8RX87	Q94AF0
Q93Z00	Q94AF0
Q9SB64	Q94AF0
Q8LAZ7	Q94AF1
Q94AF1	Q8H1E5
Q93ZM7	Q94AF1
Q94AF1	Q9C9X0
Q94AF2	Q94AF2
Q94AG6	Q94F58
Q9LQ95	Q94AH6
Q93Z00	Q94AI4
Q94AI7	O64645
Q94AI7	P49678
Q94AI7	Q2VWA2
Q94AI7	Q38829
Q6X7J9	Q94AI7
Q8GYE4	Q94AI7
Q94AI7	Q93WJ9
Q94AI7	Q94AI7
Q94AI7	Q9FGW7
Q9FNZ4	Q94AI7
Q8VZW1	Q94AJ5
Q94F58	Q94AJ5
Q9SYG2	Q94AJ7
Q9SZZ4	Q94AK1
Q8W5R5	Q94AK9
Q84VW5	Q94AL6
Q9LQT8	Q94AL6
Q94AL6	Q9SZZ4
Q94AP2	Q8L7G9
Q9LQT8	Q94AP2
Q94AP2	Q9LZ21
Q94AP3	Q8GXA4
Q94AP3	Q8VZ95
Q8VZW1	Q94AP3
F4JN35	Q94AP3
Q9FZK5	Q94AP3
Q94AU3	Q39089
Q8VZW1	Q94AU5
Q94AU5	F4JN35
Q94AU5	Q94F58
Q9SCK6	Q94AU5
Q94AX2	Q9LII8
Q94AX2	Q96331
Q94AX5	Q8VZW1
Q94AX5	Q94F58
Q94AX5	Q9FZK5
Q94AY1	Q8LGS1
Q94AY1	Q9LVG2
Q94AY1	Q9LVI4
Q94AY1	Q9S7W5
O22179	Q94AY3
Q94AY3	O22873
O65573	Q94AY3
Q38829	Q94AY3
Q94AY3	Q6NQ80
Q94AY3	Q8L732
Q94AY3	Q8RXZ8
Q8W5R5	Q94AY3
Q93XY2	Q94AY3
Q94AY3	Q93ZJ9
Q94AY3	Q93ZM2
Q93ZY2	Q94AY3
Q9CAW9	Q94AY3
Q9FNR3	Q94AY3
Q9LIK0	Q94AY3
Q94AY3	Q9T0H4
Q84WV8	Q94AZ4
Q9ASW3	Q94AZ4
Q94AZ4	Q9FIT1
Q94AZ8	P46690
Q94AZ8	Q8VZW1
Q94AZ8	F4JN35
Q94AZ8	Q949M9
Q94F58	Q94AZ8
Q9LES2	O80678
Q9SYG2	Q94B39
Q84JI2	Q94B59
Q94B59	Q8H1E5
Q94B59	Q8RXD6
Q94B59	Q9C6B3
Q9LIC6	Q94B59
Q9SZZ4	Q94B59
Q8VZW1	Q94B65
Q94F58	Q94B65
Q84JZ7	Q94B75
Q8VZ95	Q94B75
Q8VZW1	Q94B75
Q94B75	Q94F58
Q94B75	Q9C9S2
Q94B75	Q9FFS0
Q94B75	Q9FZK5
Q94B75	Q9SS37
P43254	Q94BM7
Q94BP0	O04017
Q94BP0	O22241
Q94BP0	O82239
Q94BP0	P46639
Q6X7J4	Q94BP0
Q94BP0	Q8GXR6
Q9M2Y9	Q94BP0
Q94BQ6	Q9FFZ0
F4K4J0	Q9FFZ0
Q94BS7	Q84WK5
Q8RY08	Q94BS8
Q94BT6	Q39255
Q94BT6	Q9FHW7
Q94BT6	Q9LKL2
Q94BT6	Q9LNT9
Q8VZS6	Q94BU4
Q94BU4	Q9LET8
Q9LKL2	Q94BU4
Q94BU4	Q9LT23
Q9LUV4	Q94BU4
Q94BU7	Q84K25
Q8L7G9	Q94BU7
Q8RXD6	Q94BU7
Q93Z00	Q94BU7
Q96331	Q94BU7
Q9LU63	Q94BU7
Q94BU7	Q9M2E8
Q94BU7	Q9S7W5
Q94BU7	Q9SMP3
