interactor_A	interactor_B
Q04748	P11484
P11484	Q03954
Q06411	P11484
P11484	P32558
P35209	P11484
P11484	P53866
P11484	P32569
P25567	P11484
P11484	P32583
P11484	P11972
P11484	Q03497
P11484	P32597
P15705	P11484
P11484	Q04175
Q06836	P11484
P11484	P15019
P11484	P53072
Q06510	P11484
P11484	Q12466
P11484	P00359
Q03290	P11484
P04801	P11484
P11484	P10081
P11484	P34167
P11484	P38431
P53840	P11484
P11484	Q02208
P11484	P04786
P11484	P06786
P33753	P11484
P11484	P09734
P36164	P11484
P11484	Q08960
P38820	P11484
P11484	Q01476
P39001	P11484
P11484	P34241
P47108	P11484
P42945	P11484
Q05946	P11484
P11484	Q04305
Q06078	P11484
P11484	P53254
P11484	Q06679
P11484	P23642
Q06337	P11484
Q06685	P11484
Q03308	P11484
P36017	P11484
P11484	P38759
Q12109	P11484
P11484	P38749
Q12298	P11484
P39991	P11484
P43551	P11484
P11484	P43597
P53278	P11484
P11484	Q05900
P11484	P38750
P11484	P38732
P11484	P38758
P11484	P38800
P38809	P11484
P40498	P11484
P36103	P11484
P36097	P11484
P11484	P28273
P38746	P11484
Q04489	P11484
Q04371	P11484
Q05050	P11484
Q03161	P11484
P11484	Q03496
P42842	P11484
P11484	P53729
Q08225	P11484
Q12496	P11484
Q12276	P11484
Q08924	P11484
P11484	P46951
O13585	P11484
P11484	P40583
P11484	Q12340
P40340	P11484
P11484	P50111
P40021	P11484
P11484	P47079
P11484	P15108
P33416	P11484
P11484	P02829
P11484	P36016
P46988	P11484
P11484	P25294
P11484	P10591
P10592	P11484
P11484	P09435
P22202	P11484
P40150	P11484
P32589	P11484
P11484	P32590
P38788	P11484
Q06677	P11484
P25491	P11484
Q08773	P22202
P00359	P22202
P53276	P22202
P10591	P22202
P10592	P22202
P09435	P22202
P11484	P22202
P22202	P32589
P37366	P38788
P38788	Q02979
P40559	P38788
P38788	P36132
P28708	P38788
P54780	P38788
P38792	P38788
P21691	P38788
Q12000	P38788
P02829	P38788
P38788	P11484
P38788	P40150
P36016	P10591
P11484	P36016
Q06321	P10592
P10592	Q05029
Q06604	P10592
P10592	P37366
Q06697	P10592
Q01454	P10592
Q08923	P10592
P10592	P89105
P10592	Q08162
Q04217	P10592
P10592	P32324
P10592	Q02979
P10592	P38922
P10592	Q06706
P10592	P33441
P10592	P15179
P48525	P10592
P10592	P14743
P10592	Q06512
P10592	P53742
Q12143	P10592
Q05788	P10592
P10592	P13382
P39685	P10592
P10592	Q12511
P10592	P06777
P10592	P14284
P10592	P19263
Q08562	P10592
P10592	P22138
P10964	P10592
P10592	Q12754
P10592	Q05022
P10592	P10659
P10592	Q08446
P10592	P06701
P10592	Q06315
P10592	P35207
P15705	P10592
P10592	Q06510
P10592	P04786
P10592	Q06708
P10592	Q06685
P10592	P12611
Q07825	P10592
P10592	Q04371
P10592	P50111
P15108	P10592
P15992	P10592
Q12329	P10592
P10592	P25294
P10591	P10592
P22202	P10592
P10592	P11484
P10592	P32589
P10592	P23337
P40150	P19454
Q06096	P40150
Q03921	P40150
P40150	P19097
P40150	Q03016
P40150	Q12341
P32875	P40150
Q12049	P40150
Q06512	P40150
Q12311	P40150
P40150	P23595
Q12211	P40150
P40150	P06777
P40150	P07703
P40150	P20134
P40150	P17883
P40150	P34167
P23254	P40150
P40150	P04786
Q02724	P40150
P40150	Q92331
O13527	P40150
P40150	Q12532
P02829	P40150
P40150	P09435
P40150	P11484
P40150	P32589
P32590	P40150
P38788	P40150
P32589	P52910
P32589	P46680
P53090	P32589
Q06834	P32589
P40471	P32589
Q06604	P32589
P32589	P53727
P32589	P25558
P32589	P26309
P38042	P32589
Q12389	P32589
P32589	P35732
P32589	P47128
P32589	P47169
P32589	P19097
P32589	Q03016
P32589	Q02784
P25364	P32589
P32589	Q06142
P32589	Q12049
P32589	P32048
P38860	P32589
P30771	P32589
Q06512	P32589
Q01560	P32589
P54791	P32589
P13382	P32589
P32589	P39685
Q12335	P32589
P32589	P43123
P11938	P32589
P21538	P32589
P32589	P41277
P32589	P40016
P32589	Q06103
P32589	Q06639
P17883	P32589
P32589	Q04748
P32589	Q06510
P36145	P32589
Q06339	P32589
P32589	P52488
P25386	P32589
P32589	P42842
P32589	Q08924
Q12329	P32589
P32589	P02829
P25294	P32589
P32589	P10591
P10592	P32589
P32589	P22202
P11484	P32589
P40150	P32589
P32590	P32589
P25491	P32589
P06101	P15108
P15108	Q06697
P15108	P53691
P15108	P21951
P15303	P15108
P15705	P15108
P36008	P15108
P00942	P15108
P42945	P15108
P15108	O13527
P15108	P02829
P15108	P10592
P15108	P11484
P02829	P15108
P02829	P10591
P02829	P11484
P02829	P40150
P32589	P02829
P38788	P02829
P53900	P40005
P40005	P48363
P40005	P52553
P53900	P48363
P40005	P48363
Q04493	P48363
P48363	P46988
P52553	P48363
Q06321	P46988
P46988	P53691
Q06411	P46988
P46988	P28273
P46988	P53900
P46988	Q04493
P46988	P48363
P46988	P11484
P53900	P52553
P52553	P40005
P52553	Q04493
P48363	P52553
P10591	P52553
Q12387	Q04493
P48363	Q04493
P46988	Q04493
P52553	Q04493
P40005	P53900
P48363	P53900
P53900	P46988
P52553	P53900
Q08972	P39076
P47079	Q04217
P47079	P11484
P10591	P40413
Q06697	P33416
Q06705	P33416
P07273	P33416
Q03214	P33416
P33416	P53094
P08964	P33416
P19524	P33416
P33416	P38996
P16861	P33416
P33334	P33416
P33416	P33297
Q01939	P33416
Q02206	P33416
P33416	P10659
P33416	Q06315
P33416	Q03012
P33416	Q01477
P07806	P33416
P11484	P33416
Q06697	P31539
P31539	P53552
P15992	P05319
P15992	P10592
P25491	P15992
Q12329	P53131
Q12329	P32597
P50101	Q12329
Q12329	P10592
Q12329	P32589
P32590	Q12329
Q04432	P38193
P25377	Q06677
Q07732	Q06677
Q9ZZX1	Q06677
Q06677	P38285
Q06677	P38281
P18544	Q06677
P11163	Q06677
P18496	Q06677
Q06677	P22135
Q06677	P00830
P46678	Q06677
P39960	Q06677
P47134	Q06677
P38346	Q06677
P33314	Q06677
P47136	Q06677
P04821	Q06677
P25655	Q06677
Q06697	Q06677
Q06677	Q12453
Q06677	Q01649
P27895	Q06677
P23287	Q06677
Q06677	P34237
Q06677	Q12734
Q06677	Q01454
P89105	Q06677
P53008	Q06677
P32582	Q06677
Q06677	Q00873
Q06677	Q12674
Q06677	P54858
Q05567	Q06677
P04802	Q06677
Q03214	Q06677
Q08119	Q06677
Q06677	P32604
P53233	Q06677
Q06677	P38297
Q07928	Q06677
Q06677	P33892
Q06677	P43535
Q06677	Q02979
Q06677	Q03016
Q06677	P10823
Q06677	Q07830
P24814	Q06677
Q06677	P23337
Q04806	Q06677
Q06677	P25364
P48362	Q06677
Q06677	Q05787
P53982	Q06677
Q06706	Q06677
Q06677	Q06704
Q06677	Q03824
Q06677	P32361
Q08773	Q06677
Q06677	P47156
P33399	Q06677
Q06677	Q06005
P07866	Q06677
Q06677	P48570
Q12122	Q06677
Q06677	P47167
P24279	Q06677
Q06677	P38111
Q12343	Q06677
P39692	Q06677
Q06677	P32179
Q06677	P27705
Q06677	Q02455
P40457	Q06677
Q06677	P36521
P21771	Q06677
Q03455	Q06677
Q06677	P25846
P15424	Q06677
Q06677	P40959
Q06677	Q12207
Q06677	Q08972
P38798	Q06677
Q06677	P52593
Q06677	P32567
Q06677	P53112
Q06677	P40433
P36093	Q06677
P17442	Q06677
Q06677	P40857
P32634	Q06677
P33334	Q06677
Q06677	P43122
P32628	Q06677
Q06677	Q12021
Q12434	Q06677
Q06677	P42073
Q06677	P43556
Q06677	Q06208
Q03942	Q06677
Q06677	P53552
P38138	Q06677
P24000	Q06677
P10664	Q06677
Q06677	P49626
Q06677	P35271
P32786	Q06677
Q06677	P53289
P46674	Q06677
P14693	Q06677
Q06677	P25333
Q06677	P53011
Q00416	Q06677
Q06677	Q02825
Q06315	Q06677
P17883	Q06677
Q06677	P34226
P32908	Q06677
Q12749	Q06677
Q00916	Q06677
Q06677	P32568
Q06677	Q04748
Q06677	P53148
Q06677	P40511
P25302	Q06677
P40468	Q06677
Q03290	Q06677
Q06677	P32367
Q06677	P17255
Q06677	P10081
P38825	Q06677
Q06677	P04786
P32600	Q06677
P12685	Q06677
Q04183	Q06677
Q03660	Q06677
Q06677	P36159
P02992	Q06677
Q06677	Q08960
Q06677	P36026
Q02724	Q06677
Q06677	P07259
Q06677	P13298
Q06677	P25386
Q06337	Q06677
Q06677	P40547
Q06677	P47118
Q06677	P40017
Q06677	P34220
Q04007	Q06677
Q06677	Q06640
P35723	Q06677
P53120	Q06677
Q06677	P53111
Q06677	P53097
P53082	Q06677
P53278	Q06677
P38752	Q06677
Q06677	P38690
P40498	Q06677
Q06677	P40586
P36092	Q06677
Q06677	P28273
Q06677	P32807
Q06677	Q07888
Q06677	Q06159
Q06677	Q03099
Q06677	Q05131
Q04471	Q06677
Q03231	Q06677
P38430	Q06677
P53936	Q06677
P53857	Q06677
Q08959	Q06677
Q06677	Q12179
Q06677	Q08976
Q06677	Q06813
P53819	Q06677
Q06677	P32792
Q06677	P40340
P40090	P35191
P35191	P02994
P35191	P40340
P40019	P43613
P00924	P43613
P43613	P32497
P43613	Q01560
P43613	P41277
P05749	P43613
P43613	P25567
P43613	P00359
P43613	P40061
P43613	O13527
P40340	P43613
P52868	P00330
P52868	P00331
P00549	P52868
P52868	P06634
P00924	P52868
P00925	P52868
P52868	P00950
P04147	P52868
P52868	P00560
P52868	P05319
P52868	P00359
P52868	P02994
P52868	P22203
P40564	P37898
P10127	P40564
P40564	P25377
Q07732	P40564
P32794	P40564
P39925	P40564
P40564	P47029
P40564	P38281
P40564	P04076
P38891	P40564
P40564	P25356
P38626	P40564
P40564	P00431
P40564	P22137
P29465	P40564
P40564	P24783
Q08496	P40564
Q03921	P40564
Q04217	P40564
P40564	Q03661
P46671	P40564
P40564	Q08968
P53233	P40564
P40564	P14741
P14065	P40564
P46943	P40564
P40564	Q01766
P40564	Q12341
P32480	P40564
P40564	Q03973
Q08702	P40564
P09436	P40564
P06168	P40564
P47170	P40564
P40559	P40564
P40564	P32361
P40564	P53125
P38691	P40564
P40564	P07866
P38111	P40564
P40564	P25573
Q07980	P40564
P40564	Q02455
Q06211	P40564
P40564	P47083
P40564	P40959
P40564	P19524
P40564	P11325
P40564	P38830
P33420	P40564
P32356	P40564
P53298	P40564
P40564	P21375
P40564	Q12477
P17558	P40564
P40433	P40564
P53252	P40564
P40564	P33334
P40564	P00128
P12753	P40564
P40564	P39531
P40564	P19541
P22276	P40564
P40564	P41277
P40564	P51862
P40564	P08518
P40564	P17079
P56628	P40564
P38764	P40564
P05319	P40564
Q01939	P40564
Q12443	P40564
P40564	P53289
P40564	P35187
P40564	P34223
Q06315	P40564
P40564	P35207
Q03406	P40564
P32908	P40564
P40564	P47037
P40564	P12904
P40564	P25357
P40564	P23615
P40564	P38688
P47821	P40564
P40564	P32597
P40564	P25302
Q05471	P40564
Q06510	P40564
P40564	P00359
P02994	P40564
P40564	P81449
P40564	P04786
P09880	P40564
P07259	P40564
P25386	P40564
Q06708	P40564
P40564	P34225
P40564	P38321
P40564	P87283
P39965	P40564
P40564	P40085
P40564	P47015
P40564	P47115
P34248	P40564
P40564	P28273
P40564	Q06152
P40564	Q06159
P40564	Q03161
P40564	P53857
P53748	P40564
P40564	Q12106
P40564	O13518
Q06813	P40564
P40564	Q06494
P37898	P46997
P46997	P04046
P54115	P46997
Q12289	P46997
P46997	Q08496
P46997	P39682
P46997	P05749
Q12460	P46997
P46997	P36048
P46997	P25567
P46997	P00359
P35194	P46997
P46997	Q06685
P46997	Q12291
P36019	P46997
P47138	P37898
Q07732	P47138
P47138	Q12449
Q04601	P47138
P41832	P47138
P11433	P47138
P53622	P47138
P47138	P00410
Q12289	P47138
P47138	P32582
P40087	P47138
P47138	P43535
P47138	Q06648
P39732	P47138
P47138	Q12341
P47138	P17629
P09436	P47138
P47138	P38853
P47138	P32893
Q12230	P47138
P47138	P07702
P33441	P47138
P47138	P40477
P21375	P47138
P47138	Q04264
P53063	P47138
Q12300	P47138
P32910	P47138
P47138	Q06103
P47138	P04051
P33298	P47138
P47138	Q01163
P36123	P47138
P47138	Q00416
Q06315	P47138
P32908	P47138
Q12267	P47138
P47138	P53127
P25390	P47138
P40468	P47138
Q06510	P47138
P04786	P47138
P47138	P06786
Q06266	P47138
P17536	P47138
P47138	P27515
P25386	P47138
P39702	P47138
P34225	P47138
Q05900	P47138
P47138	P28320
Q06247	P47138
P47138	Q06409
P47138	P53936
P47138	P53754
Q99248	P47138
P37898	P39102
P39102	P27616
Q12449	P39102
P39102	P03877
P47029	P39102
P36000	P39102
Q12051	P39102
P39102	P24813
P37366	P39102
P39102	P00431
P39102	P22137
P39102	P29465
P39102	P07273
P38737	P39102
P39102	P14540
P45976	P39102
P53848	P39102
P15624	P39102
P39102	P33892
P47102	P39102
P39102	Q03768
Q12418	P39102
P53154	P39102
Q12344	P39102
P53982	P39102
P38144	P39102
P39102	P36132
Q02932	P39102
P40309	P39102
P39102	P40504
P39102	P40469
Q02455	P39102
Q06211	P39102
P12687	P39102
P39102	Q08818
P39102	Q03834
P40010	P39102
P39102	P51533
P39102	P33200
P27801	P39102
P39102	Q12006
P39102	P40433
P32383	P39102
P39685	P39102
Q06665	P39102
P39102	P12753
Q12362	P39102
P39102	P29539
P39102	P43565
P53552	P39102
P39102	P05749
P39102	P34223
P39102	P17883
P36126	P39102
P35209	P39102
P39102	P25567
Q05471	P39102
P39102	P40528
P39102	P40468
P39102	Q06510
P00359	P39102
P02994	P39102
P32367	P39102
P17255	P39102
P09880	P39102
P36159	P39102
P39102	P38187
P39102	P48412
P39102	P25386
P53254	P39102
P39102	Q12339
P39102	Q06337
P39102	P38263
P39102	P40157
Q06685	P39102
P48836	P39102
P41807	P39102
P39111	P39102
P34225	P39102
P39102	P25566
Q12148	P39102
P39102	Q03855
P39102	Q05473
P53278	P39102
P0C2J7	P39102
P39102	P47145
P39102	P36090
Q06159	P39102
P39102	Q04471
P39102	Q6B0X1
P25303	P53297
P25303	P05030
P25303	P14736
P41277	P25303
P25303	Q12690
P25303	P07279
P25303	P05735
P25303	P0C2I0
Q02753	P25303
P25303	P53221
P25303	P05736
P14126	P25303
P10664	P25303
P30822	P39079
P39079	P49956
P39079	P53333
P39079	Q02770
Q06218	P39079
P39079	Q08162
P39079	Q06063
P36053	P39079
P39079	Q05359
P53743	P39079
P34756	P39079
Q08742	P39079
Q02979	P39079
P39079	P23337
P20448	P39079
P39079	P04911
P39079	Q6Q546
P39079	P00817
Q06142	P39079
P39079	Q12122
Q06820	P39079
Q02574	P39079
Q06512	P39079
P53898	P39079
P39079	P29468
P39079	P29952
P39985	P39079
P39079	P32345
Q03776	P39079
Q08647	P39079
P39079	P25301
P39079	P06779
P11938	P39079
P39079	Q02792
P39079	Q04779
P39079	P25298
P53030	P39079
P49167	P39079
P38886	P39079
P32565	P39079
P39079	Q07979
P38255	P39079
Q99314	P39079
P39079	P25333
P39079	P17065
P53720	P39079
P33750	P39079
P32914	P39079
P32569	P39079
P39079	P32597
P39079	Q00947
P39079	P05453
Q06707	P39079
P43554	P39079
P39079	P40462
P07213	P39079
P39079	P38238
P22515	P39079
P39079	P52492
P39079	Q05946
Q06708	P39079
Q03913	P39079
P38222	P39079
P39079	P38332
P38821	P39079
Q07834	P39079
Q04867	P39079
P39079	P53882
P39079	Q12024
P39078	P39079
P33416	P39079
P39079	P14906
P52910	P12612
Q08920	P12612
P12612	P38995
P12612	Q06697
P38308	P12612
P12612	P07258
P33308	P12612
P12612	Q12248
Q08949	P12612
P36009	P12612
P12612	P28817
P02309	P12612
P61830	P12612
P53115	P12612
P43603	P12612
Q06406	P12612
P33441	P12612
P39744	P12612
P12612	P53742
P12612	P40354
P12612	P39008
P12612	P23594
P06103	P12612
Q12434	P12612
P12612	P26755
Q12192	P12612
Q07915	P12612
P12612	P07703
P12612	P53030
P38764	P12612
P12612	Q12377
P53330	P12612
P12612	P43589
P12612	P40856
P20604	P12612
P12612	P33750
P12612	Q07478
P12612	P05453
P17255	P12612
P07806	P12612
P12612	Q06685
P38332	P12612
P46987	P12612
P12612	Q04437
P12612	P46951
P02829	P12612
P32357	P39076
P39076	Q00955
Q12168	P39076
P19414	P39076
P39076	P07244
P39076	P22136
P46680	P39076
P54115	P39076
P39076	Q12028
P38153	P39076
P40024	P39076
P39076	Q02804
P40344	P39076
P39076	Q01389
P39076	P24813
P13517	P39076
Q08920	P39076
P31384	P39076
P00549	P39076
P39076	P14682
Q12102	P39076
P17891	P39076
P53622	P39076
P39076	P30822
Q06440	P39076
Q03375	P39076
P22204	P39076
P36009	P39076
Q04603	P39076
P40568	P39076
P40023	P39076
P39076	P39013
P25340	P39076
Q08649	P39076
Q06344	P39076
Q03018	P39076
P38911	P39076
P53192	P39076
P39076	P38785
P46984	P39076
Q04322	P39076
P48365	P39076
P39076	P13434
Q12341	P39076
P20448	P39076
P02309	P39076
P39076	P61830
P00815	P39076
P43579	P39076
P40060	P39076
P00927	P39076
P53115	P39076
Q07532	P39076
P39076	Q12166
P39076	Q02796
P39076	P49367
Q12158	P39076
P39076	Q12387
P33441	P39076
P39076	Q12049
P13712	P39076
P47047	P39076
P39076	P39731
P39076	P27929
P39076	P12945
Q08962	P39076
P39076	P47149
P39076	P53898
P39076	P32356
P40477	P39076
P39076	P37304
Q07930	P39076
P39076	P13382
P39076	P39008
P39076	P00729
P39076	P19735
P25339	P39076
P14736	P39076
P32849	P39076
P06104	P39076
P14120	P39076
P39076	P40016
P39076	P04050
Q3E7Y3	P39076
P39076	Q05022
Q07979	P39076
P39076	P15303
P39076	P40509
P38968	P39076
P39076	O94742
P39076	P43321
Q03012	P39076
P39076	P32569
P39076	Q12427
P34160	P39076
P00724	P39076
P05453	P39076
P39076	P35189
P36008	P39076
P39076	P06786
P38811	P39076
P39076	P52492
P39076	P17649
P39076	Q06078
Q06679	P39076
Q06685	P39076
P39076	Q03433
P39076	P47118
P39076	P40041
P39076	P40051
P39076	P43598
P50089	P39076
P53633	P39076
P39076	P28273
P39076	P36114
Q04501	P39076
Q04279	P39076
P53870	P39076
P39076	P42840
P39076	Q06109
P39078	P39076
P10592	P39076
P39076	P52553
P47079	P38328
P47079	P14682
P38779	P47079
P36120	P47079
P47079	P39976
P40023	P47079
Q04660	P47079
Q06344	P47079
P47079	P53743
P47079	P32481
P47079	Q07845
P20448	P47079
P47079	Q02959
P32478	P47079
P47079	P04912
Q12176	P47079
P47079	P25348
P47047	P47079
P47079	P12945
P47079	P39744
P53261	P47079
P38768	P47079
P47079	P53131
P40164	P47079
P43621	P47079
P53030	P47079
P47079	P51401
P47079	P39939
Q01939	P47079
P47079	P25359
P47079	Q05022
P10080	P47079
P40509	P47079
O94742	P47079
P47079	P46995
P47079	P32771
P47079	P20134
P35207	P47079
P47079	P25567
P38789	P47079
P47079	Q03761
P47079	P48561
P47079	P22515
Q01476	P47079
P47079	P33202
P32861	P47079
P53254	P47079
P47079	Q05948
P47079	Q06188
Q12024	P47079
P47079	Q12329
P39077	P33308
P39077	P53550
P40487	P39077
P39077	P32324
P39077	P32502
P39077	P18494
P39077	P20448
P39077	P04912
Q06706	P39077
P39077	P47017
Q08278	P39077
P00958	P39077
P39077	P32377
P39077	P00560
P39077	P28004
P06103	P39077
P39077	P43620
P39077	P47076
P53030	P39077
P38764	P39077
P39077	P32565
P40327	P39077
Q05022	P39077
P53064	P39077
Q12242	P39077
P23293	P39077
P40018	P39077
P39077	P32583
Q03497	P39077
P39077	P35189
P39077	P40040
P39077	P00942
P39538	P39077
P39077	Q01476
P39077	P43593
P39077	P32623
P39077	P16140
P39077	P53633
P02829	P39077
P39077	P40150
P42943	P47019
P32447	P42943
P42943	Q01389
P48524	P42943
P37366	P42943
P42943	P54838
P38719	P42943
P42943	P39998
P51601	P42943
P61830	P42943
P12954	P42943
P04911	P42943
P42943	P04912
P02293	P42943
P42943	P48570
P00958	P42943
P32377	P42943
P42943	Q06504
P38205	P42943
P32497	P42943
P42943	P50874
P36102	P42943
Q04264	P42943
P15873	P42943
P22336	P42943
P42943	P49723
P53030	P42943
P42943	P51401
P38786	P42943
Q12149	P42943
Q06488	P42943
P42943	P40856
P42943	Q03067
P42943	Q03012
P42943	P25567
P42943	Q05471
P42943	P21734
P50101	P42943
P42943	P19812
Q05946	P42943
P42943	Q12429
P42943	P09435
P42943	P11484
P40413	P47064
P40413	Q01217
P40413	Q12453
P53734	P40413
P31115	P40413
P40413	Q05567
P32324	P40413
P25340	P40413
Q08649	P40413
P09201	P40413
P40413	P45976
P40413	P09436
P35688	P40413
P53145	P40413
P36006	P40413
Q12447	P40413
P40413	P38764
P40413	P40072
P17555	P40413
P40413	Q05471
P40413	P23254
P40413	P31383
P40413	P42945
P40413	P40362
P40413	Q06078
P40413	Q04177
Q04867	P40413
P53852	P40413
P40413	Q06102
Q12168	P38323
P38323	P07245
P38323	P46672
Q06408	P38323
P32447	P38323
P38323	Q05029
P38323	P53195
Q06053	P38323
P38323	P47128
P40557	P38323
P32501	P38323
P38323	P20448
P02293	P38323
Q06706	P38323
P42846	P38323
P35688	P38323
P53261	P38323
P40010	P38323
P16862	P38323
P21538	P38323
P38323	P38249
Q12377	P38323
P38323	Q05022
P40509	P38323
P38323	Q07657
P38323	Q00764
Q06679	P38323
P34110	P38323
P38323	Q05506
P38323	P16521
Q3E705	P38323
P38323	P38870
P38323	P53719
P12688	P38323
P33416	P14164
P33416	Q08641
Q00955	P33416
P33416	Q12168
P33416	P19414
P33416	P52910
P38009	P33416
P25649	P33416
P33416	P40825
P46367	P33416
P33416	P43633
P33416	P36000
Q00776	P33416
P33416	P47064
P33416	P38328
P33416	P28777
P32449	P33416
P33416	P38840
P80428	P33416
P53946	P33416
Q12386	P33416
Q03862	P33416
P50275	P33416
P32447	P33416
P33416	P48361
P33416	Q06321
P40344	P33416
P33416	Q12349
P40471	P33416
P47176	P33416
Q05029	P33416
P33416	P36122
Q01389	P33416
P07278	P33416
P35817	P33416
P39714	P33416
Q07457	P33416
P33416	P53741
P38770	P33416
P32639	P33416
Q12051	P33416
P43573	P33416
Q08754	P33416
P33416	P48524
P29547	P33416
P33416	P13517
P00812	P33416
P33322	P33416
P33416	P31384
P15436	P33416
P26309	P33416
P33416	P11433
P14682	P33416
P06101	P33416
P33416	P25655
P18898	P33416
P29496	P33416
P25694	P33416
O13297	P33416
Q12453	P33416
Q12102	P33416
P33416	Q03705
P33416	P32657
P33416	P38907
Q12114	P33416
P40955	P33416
Q12421	P33416
P33416	P08679
P33416	P19454
P33416	Q12309
P33416	P20438
P33416	P53959
P53195	P33416
P33416	Q04632
P53622	P33416
Q05779	P33416
P53691	P33416
P30822	P33416
P33308	P33416
P40535	P33416
P33416	Q12748
Q03375	P33416
P53333	P33416
P33416	Q02770
P33416	P31373
P54838	P33416
P33416	P22204
P20449	P33416
P53734	P33416
P33416	P36120
P33416	P06773
P33416	Q03063
P33416	Q08162
P33416	P38859
P36037	P33416
P53068	P33416
P38774	P33416
Q05567	P33416
P33416	P36152
P33416	P40568
P33416	P39112
P39009	P33416
P33416	Q12432
P39995	P33416
P47128	P33416
P33416	P53911
P33416	P39715
Q04217	P33416
P38241	P33416
P33416	P40023
P33416	P39998
P42935	P33416
P39013	P33416
P33416	P38333
Q12518	P33416
P33416	Q03769
P33416	P43572
Q04660	P33416
P33416	P41338
P25340	P33416
P33416	Q08649
Q06344	P33416
P33416	P53743
P53971	P33416
P21268	P33416
P43592	P33416
Q05040	P33416
P33416	P38260
P33416	P41813
P33416	P38231
Q08742	P33416
P50264	P33416
P33416	O13329
P38911	P33416
P33416	Q05015
P33416	P39730
P33416	P28003
P33416	P31380
P28007	P33416
Q08193	P33416
P41814	P33416
P33416	P32481
P43535	P33416
P49095	P33416
P07262	P33416
P38785	P33416
P25569	P33416
Q12263	P33416
Q03833	P33416
P33416	P53849
P33416	P36143
P33416	P38682
P46984	P33416
Q07830	P33416
P46944	P33416
P33416	P23337
P33416	P47119
Q02516	P33416
P33416	Q12341
P20448	P33416
P33416	P53834
P25364	P33416
P33416	Q06629
Q06623	P33416
P33416	P32347
P02309	P33416
P33416	P61830
P00815	P33416
P33734	P33416
P38074	P33416
Q08109	P33416
P49955	P33416
P33416	P04911
P33416	P04912
P33416	P02293
P33416	Q12692
P04806	P33416
P04807	P33416
P43581	P33416
P33416	P43579
P40154	P33416
P33416	Q12345
Q08561	P33416
P33416	P40060
P33416	P25038
Q06706	P33416
P09436	P33416
P50095	P33416
P50094	P33416
P33416	P25642
P33416	P53115
P33416	Q08227
P33416	Q04213
P33416	P38803
P53877	P33416
P33416	P00817
P40541	P33416
P33416	P48526
Q08773	P33416
Q07532	P33416
P33416	P36132
P33416	P38217
P53067	P33416
P33416	Q06142
P33416	Q12494
Q08979	P33416
P22147	P33416
P22209	P33416
P42846	P33416
P33416	Q3E840
P07264	P33416
Q12166	P33416
P33416	P35688
P33416	P38801
P42951	P33416
P53145	P33416
P33416	P38203
P57743	P33416
P33416	P40089
Q06406	P33416
P33416	Q12230
P33416	P40347
P37263	P33416
P33416	P07702
P33416	P48570
P49367	P33416
P50113	P33416
P33416	Q06436
P33416	Q12176
P11914	P33416
P33416	P39678
P11746	P33416
P33416	P47167
P24279	P33416
P17505	P33416
Q12387	P33416
P39677	P33416
P46151	P33416
P40469	P33416
P33416	P33441
P36046	P33416
P09440	P33416
P33416	P53152
P54785	P33416
P33416	P40562
P33416	P25588
P25270	P33416
Q08925	P33416
P33416	P10662
P32902	P33416
P33416	P36528
P33416	P36532
P33416	P53724
P21339	P33416
P33416	Q05812
P33416	Q03834
P13712	P33416
P33748	P33416
P33416	P52918
P38994	P33416
P33416	P48527
